City,Date,AQI
Bengaluru,2025-04-01,
Bengaluru,2025-04-02,
Bengaluru,2025-04-03,
Bengaluru,2025-04-04,
Bengaluru,2025-04-05,
Bengaluru,2025-04-06,
Bengaluru,2025-04-07,
Bengaluru,2025-04-08,
Bengaluru,2025-04-09,
Bengaluru,2025-04-10,
Bengaluru,2025-04-11,
Bengaluru,2025-04-12,
Bengaluru,2025-04-13,
Bengaluru,2025-04-14,
Bengaluru,2025-04-15,
Bengaluru,2025-04-16,
Bengaluru,2025-04-17,
Bengaluru,2025-04-18,
Bengaluru,2025-04-19,
Bengaluru,2025-04-20,
Bengaluru,2025-04-21,
Bengaluru,2025-04-22,
Bengaluru,2025-04-23,
Bengaluru,2025-04-24,
Bengaluru,2025-04-25,
Bengaluru,2025-04-26,
Bengaluru,2025-04-27,
Bengaluru,2025-04-28,
Bengaluru,2025-04-29,
Bengaluru,2025-04-30,
